freq1_Z1,freq2_Z1,freq3_Z1,freq4_Z1,freq5_Z1,freq6_Z1,freq7_Z1,freq8_Z1,freq9_Z1,freq10_Z1,freq11_Z1,freq12_Z1,freq13_Z1,freq14_Z1,freq15_Z1,freq16_Z1,freq17_Z1,freq18_Z1,freq19_Z1,freq20_Z1,freq21_Z1,freq22_Z1,freq23_Z1,freq24_Z1,freq25_Z1,freq26_Z1,freq27_Z1,freq28_Z1,freq29_Z1,freq30_Z1,freq31_Z1,freq32_Z1,freq33_Z1,freq34_Z1,freq35_Z1,freq36_Z1,freq37_Z1,freq38_Z1,freq39_Z1,freq40_Z1,freq41_Z1,freq42_Z1,freq43_Z1,freq44_Z1,freq45_Z1,freq46_Z1,freq47_Z1,freq48_Z1,freq49_Z1,freq50_Z1,freq51_Z1,freq52_Z1,freq53_Z1,freq54_Z1,freq55_Z1,freq56_Z1,freq57_Z1,freq58_Z1,freq59_Z1,freq60_Z1,freq61_Z1,freq62_Z1,freq63_Z1,freq64_Z1,freq65_Z1,freq66_Z1,freq67_Z1,freq68_Z1,freq69_Z1,freq70_Z1,freq71_Z1,freq72_Z1,freq73_Z1,freq1_Z2,freq2_Z2,freq3_Z2,freq4_Z2,freq5_Z2,freq6_Z2,freq7_Z2,freq8_Z2,freq9_Z2,freq10_Z2,freq11_Z2,freq12_Z2,freq13_Z2,freq14_Z2,freq15_Z2,freq16_Z2,freq17_Z2,freq18_Z2,freq19_Z2,freq20_Z2,freq21_Z2,freq22_Z2,freq23_Z2,freq24_Z2,freq25_Z2,freq26_Z2,freq27_Z2,freq28_Z2,freq29_Z2,freq30_Z2,freq31_Z2,freq32_Z2,freq33_Z2,freq34_Z2,freq35_Z2,freq36_Z2,freq37_Z2,freq38_Z2,freq39_Z2,freq40_Z2,freq41_Z2,freq42_Z2,freq43_Z2,freq44_Z2,freq45_Z2,freq46_Z2,freq47_Z2,freq48_Z2,freq49_Z2,freq50_Z2,freq51_Z2,freq52_Z2,freq53_Z2,freq54_Z2,freq55_Z2,freq56_Z2,freq57_Z2,freq58_Z2,freq59_Z2,freq60_Z2,freq61_Z2,freq62_Z2,freq63_Z2,freq64_Z2,freq65_Z2,freq66_Z2,freq67_Z2,freq68_Z2,freq69_Z2,freq70_Z2,freq71_Z2,freq72_Z2,freq73_Z2,C (log-CFU/100ml),sensor ID,RCT,CF
347.89,353.89,361.02,366.65,374.06,376.72,382.1,384.71,388.82,392.76,395.91,399.67,402.42,403.59,407.14,410.66,413.97,418.7,422.26,426.69,433.77,438.91,446.56,454.65,464.37,475.03,491.22,504.3,522.34,543.72,568.63,597.79,630.34,672.34,716.75,772.67,832.05,899.67,983.57,1077.43,1183.17,1296.18,1430.54,1572.54,1730.42,1907.86,2100.25,2280.5,2477.95,2706.27,2897.62,3135.11,3348.62,3549.82,3811.59,3984.81,4218.03,4438.08,4623.72,4832.75,5041.3,5202.58,5408.59,5570.22,5737.21,5924.15,6110.91,6282.8,6463.79,6649.65,6819.55,7026.48,7236.67,85.52,82.11,77.24,74.76,69.98,69.02,66.63,64.49,65.41,64.84,66.04,67.75,70.46,78.69,81.97,87.85,93.16,97.05,111.53,122.99,136.27,151.21,169.05,189.83,213.41,240.25,265.17,304.13,340.73,381.25,424.32,477.56,532.47,594.39,658.79,731.26,809.3,888.76,976.05,1067.03,1162.52,1250.31,1348.45,1433.75,1520.31,1616.26,1697.61,1752.82,1817.68,1865.97,1906.45,1928.36,1961.55,1961.63,1978.61,1966.3,1952.42,1952.51,1914.13,1912.71,1895.4,1868.75,1871.57,1857.45,1850.94,1850.59,1864.44,1887.25,1913.94,1952.54,2006.01,2063.48,2124.07,5,13,3026.11,2595.58
354.71,360.83,368.1,373.84,381.39,384.11,389.59,392.25,396.44,400.46,403.68,407.51,410.31,411.51,415.12,418.71,422.08,426.91,430.54,435.06,442.28,447.52,455.31,463.57,473.48,484.34,500.85,514.19,532.59,554.38,579.78,609.51,642.69,685.52,730.8,787.82,848.36,917.31,1002.85,1098.56,1206.37,1321.6,1458.59,1603.37,1764.35,1945.27,2141.43,2325.22,2526.53,2759.33,2954.43,3196.59,3414.27,3619.43,3886.33,4062.94,4300.74,4525.1,4714.38,4927.51,5140.15,5304.59,5514.65,5679.44,5849.71,6040.31,6230.73,6405.99,6590.53,6780.03,6953.26,7164.26,7378.56,87.2,83.72,78.76,76.22,71.35,70.37,67.94,65.75,66.7,66.11,67.33,69.08,71.84,80.23,83.58,89.57,94.99,98.95,113.72,125.41,138.94,154.18,172.36,193.56,217.6,244.96,270.37,310.09,347.41,388.73,432.64,486.93,542.91,606.04,671.7,745.59,825.17,906.19,995.18,1087.95,1185.31,1274.82,1374.89,1461.86,1550.12,1647.95,1730.9,1787.19,1853.32,1902.56,1943.83,1966.17,2000.02,2000.09,2017.4,2004.86,1990.7,1990.8,1951.66,1950.21,1932.56,1905.39,1908.27,1893.87,1887.23,1886.87,1901,1924.25,1951.47,1990.82,2045.34,2103.94,2165.72,5,14,3241.9,2553.88
334.25,340.02,346.87,352.27,359.39,361.95,367.11,369.62,373.57,377.36,380.39,384,386.64,387.77,391.17,394.56,397.73,402.28,405.7,409.96,416.76,421.7,429.04,436.82,446.16,456.4,471.96,484.52,501.86,522.4,546.33,574.35,605.62,645.97,688.64,742.37,799.42,864.39,945,1035.18,1136.77,1245.35,1374.44,1510.87,1662.56,1833.05,2017.89,2191.07,2380.77,2600.14,2783.98,3012.17,3217.3,3410.61,3662.12,3828.54,4052.62,4264.04,4442.39,4643.23,4843.61,4998.56,5196.49,5351.78,5512.22,5691.83,5871.26,6036.41,6210.31,6388.88,6552.11,6750.93,6952.88,82.17,78.89,74.22,71.83,67.24,66.31,64.02,61.96,62.85,62.29,63.45,65.09,67.7,75.6,78.76,84.41,89.51,93.24,107.16,118.17,130.92,145.28,162.42,182.39,205.04,230.82,254.77,292.2,327.37,366.3,407.68,458.84,511.59,571.08,632.95,702.58,777.56,853.91,937.77,1025.19,1116.93,1201.27,1295.57,1377.52,1460.69,1552.87,1631.04,1684.08,1746.4,1792.8,1831.69,1852.74,1884.63,1884.7,1901.01,1889.19,1875.85,1875.95,1839.06,1837.7,1821.07,1795.46,1798.18,1784.61,1778.35,1778.01,1791.33,1813.24,1838.88,1875.97,1927.34,1982.56,2040.77,5,15,3206.78,2450.38
356.28,359.44,365.12,368.43,375.09,377.94,383.64,387.16,392.04,395.81,399.36,401.92,404.68,406.25,410.23,413.68,416.19,420.95,425.81,431.31,436.21,442.44,451.89,459.05,468.82,478.91,493.1,508.45,528.96,548.8,574.41,605.08,638.03,677.91,724.63,778.45,844.92,917.49,1003.33,1101.22,1207.71,1321.44,1455.66,1616.51,1784.99,1961.61,2164.66,2368.8,2586.03,2799.42,3051.41,3288.41,3510.19,3746.86,4017.24,4261.19,4475.01,4722.69,4905.63,5128.12,5343.37,5546.59,5738.08,5938.83,6115.09,6315.14,6500.32,6679.48,6860.21,7063.63,7255.35,7425.26,7657.23,84.41,77.98,75.67,76.81,71.57,70.09,67.84,65.99,65.93,65.51,67.92,68.81,72.6,83.02,84.58,89.27,95.84,104.32,115.38,126.58,140.1,155.45,168.95,196.31,220.79,248.19,279.27,313.66,352.76,395.92,441.08,494.99,553.55,617.03,686.95,759.06,846.86,932.53,1021.68,1122.93,1221.84,1316.19,1421.4,1519.58,1625.09,1720.47,1806.45,1868.15,1944.23,2001.07,2053.92,2087.57,2095.18,2133.97,2139.98,2134.31,2104.09,2113.93,2072.22,2049.41,2034.48,2018.41,2005.89,1973.58,1971.98,1967.2,1970.28,1991.06,2013.1,2036.88,2087.34,2135.97,2201.48,6,1,3146.94,2590.18
383.87,387.27,393.4,396.96,404.14,407.21,413.35,417.14,422.4,426.47,430.29,433.05,436.02,437.71,442,445.72,448.42,453.55,458.79,464.72,469.99,476.7,486.89,494.6,505.13,516,531.29,547.83,569.92,591.3,618.9,651.94,687.45,730.42,780.75,838.74,910.36,988.55,1081.04,1186.51,1301.25,1423.79,1568.4,1741.71,1923.23,2113.53,2332.31,2552.26,2786.32,3016.24,3287.74,3543.1,3782.06,4037.06,4328.38,4591.22,4821.6,5088.47,5285.57,5525.3,5757.22,5976.18,6182.5,6398.8,6588.71,6804.26,7003.78,7196.81,7391.54,7610.71,7817.28,8000.35,8250.29,90.94,84.02,81.53,82.76,77.11,75.52,73.1,71.1,71.03,70.58,73.18,74.14,78.22,89.45,91.13,96.18,103.26,112.4,124.32,136.38,150.96,167.48,182.04,211.52,237.89,267.41,300.9,337.96,380.08,426.59,475.24,533.33,596.42,664.81,740.16,817.85,912.45,1004.75,1100.81,1209.9,1316.47,1418.13,1531.49,1637.28,1750.95,1853.72,1946.36,2012.84,2094.81,2156.05,2213,2249.26,2257.45,2299.24,2305.73,2299.61,2267.05,2277.65,2232.72,2208.14,2192.06,2174.73,2161.25,2126.43,2124.71,2119.56,2122.88,2145.27,2169.02,2194.64,2249,2301.4,2371.99,6,2,3011.88,2419.97
317.86,320.67,325.74,328.7,334.64,337.18,342.27,345.4,349.76,353.13,356.29,358.58,361.04,362.44,365.99,369.07,371.31,375.55,379.89,384.8,389.17,394.72,403.16,409.54,418.26,427.26,439.92,453.62,471.91,489.61,512.46,539.82,569.23,604.8,646.48,694.5,753.8,818.54,895.13,982.46,1077.47,1178.93,1298.68,1442.18,1592.49,1750.06,1931.21,2113.34,2307.15,2497.52,2722.33,2933.78,3131.64,3342.79,3584.01,3801.65,3992.41,4213.38,4376.59,4575.09,4767.12,4948.43,5119.26,5298.37,5455.62,5634.1,5799.31,5959.15,6120.39,6301.87,6472.91,6624.5,6831.45,75.3,69.57,67.51,68.53,63.85,62.53,60.53,58.88,58.82,58.45,60.6,61.39,64.77,74.07,75.46,79.64,85.5,93.07,102.94,112.93,125,138.68,150.73,175.14,196.98,221.43,249.16,279.84,314.71,353.22,393.51,441.61,493.85,550.48,612.87,677.2,755.53,831.96,911.5,1001.83,1090.07,1174.25,1268.11,1355.71,1449.83,1534.93,1611.64,1666.69,1734.56,1785.26,1832.42,1862.44,1869.23,1903.83,1909.2,1904.14,1877.18,1885.96,1848.75,1828.4,1815.08,1800.74,1789.57,1760.74,1759.32,1755.05,1757.8,1776.34,1796,1817.22,1862.23,1905.62,1964.07,6,3,3118.52,2603.95
331.83,334.77,340.06,343.15,349.35,352,357.31,360.59,365.13,368.65,371.95,374.34,376.91,378.37,382.08,385.29,387.63,392.06,396.59,401.71,406.27,412.07,420.88,427.55,436.65,446.04,459.26,473.55,492.65,511.13,534.99,563.55,594.25,631.39,674.9,725.02,786.93,854.52,934.47,1025.65,1124.83,1230.75,1355.76,1505.58,1662.49,1826.99,2016.1,2206.24,2408.56,2607.31,2842,3062.74,3269.3,3489.72,3741.55,3968.76,4167.9,4398.59,4568.97,4776.19,4976.67,5165.94,5344.29,5531.26,5695.43,5881.75,6054.22,6221.09,6389.42,6578.87,6757.43,6915.68,7131.73,78.61,72.63,70.47,71.54,66.66,65.28,63.19,61.46,61.4,61.01,63.26,64.09,67.61,77.33,78.78,83.14,89.26,97.16,107.47,117.89,130.49,144.78,157.36,182.84,205.64,231.16,260.11,292.14,328.55,368.75,410.81,461.02,515.56,574.68,639.81,706.97,788.74,868.53,951.57,1045.87,1137.98,1225.87,1323.85,1415.3,1513.56,1602.4,1682.48,1739.95,1810.8,1863.74,1912.97,1944.31,1951.39,1987.52,1993.12,1987.83,1959.69,1968.86,1930.01,1908.77,1894.86,1879.89,1868.23,1838.13,1836.65,1832.2,1835.07,1854.42,1874.95,1897.09,1944.09,1989.39,2050.4,6,4,3105.22,2418.84
345.8,348.86,354.38,357.59,364.06,366.82,372.36,375.77,380.51,384.17,387.61,390.1,392.78,394.3,398.17,401.51,403.95,408.56,413.28,418.63,423.38,429.42,438.6,445.55,455.03,464.82,478.59,493.49,513.4,532.65,557.51,587.28,619.27,657.97,703.32,755.55,820.07,890.5,973.82,1068.83,1172.19,1282.58,1412.85,1568.97,1732.49,1903.91,2100.99,2299.13,2509.97,2717.09,2961.66,3191.69,3406.95,3636.66,3899.09,4135.86,4343.39,4583.79,4761.34,4977.29,5186.21,5383.45,5569.31,5764.16,5935.24,6129.41,6309.14,6483.03,6658.44,6855.88,7041.96,7206.87,7432.01,81.92,75.68,73.44,74.55,69.47,68.03,65.85,64.05,63.99,63.58,65.93,66.79,70.46,80.58,82.09,86.64,93.02,101.25,111.99,122.86,135.98,150.87,163.98,190.54,214.3,240.89,271.06,304.44,342.38,384.28,428.11,480.43,537.27,598.88,666.75,736.73,821.95,905.1,991.64,1089.9,1185.9,1277.48,1379.59,1474.89,1577.29,1669.87,1753.32,1813.21,1887.04,1942.21,1993.51,2026.17,2033.55,2071.2,2077.04,2071.53,2042.21,2051.75,2011.28,1989.14,1974.65,1959.04,1946.9,1915.53,1913.98,1909.34,1912.33,1932.5,1953.89,1976.97,2025.94,2073.15,2136.73,6,5,2996.09,2325.82
352.79,355.91,361.54,364.82,371.41,374.23,379.88,383.36,388.19,391.93,395.44,397.98,400.71,402.26,406.21,409.62,412.11,416.82,421.63,427.08,431.93,438.1,447.46,454.55,464.22,474.21,488.26,503.46,523.77,543.42,568.78,599.14,631.78,671.26,717.53,770.81,836.63,908.49,993.49,1090.42,1195.87,1308.49,1441.39,1600.67,1767.49,1942.37,2143.43,2345.58,2560.68,2771.98,3021.49,3256.17,3475.78,3710.13,3977.86,4219.42,4431.14,4676.39,4857.53,5077.84,5290.98,5492.21,5681.82,5880.61,6055.14,6253.23,6436.59,6614,6792.96,6994.38,7184.22,7352.46,7582.16,83.58,77.21,74.92,76.06,70.87,69.4,67.18,65.35,65.28,64.87,67.26,68.14,71.89,82.21,83.75,88.39,94.9,103.3,114.25,125.34,138.73,153.92,167.3,194.39,218.63,245.76,276.54,310.59,349.3,392.04,436.75,490.14,548.12,610.98,680.22,751.62,838.55,923.39,1011.67,1111.92,1209.86,1303.29,1407.46,1504.69,1609.16,1703.6,1788.74,1849.84,1925.17,1981.45,2033.79,2067.11,2074.64,2113.05,2119,2113.38,2083.46,2093.2,2051.91,2029.32,2014.54,1998.62,1986.23,1954.23,1952.65,1947.92,1950.97,1971.54,1993.37,2016.91,2066.87,2115.03,2179.9,6,6,3039.3,2300
352.79,355.91,361.54,364.82,371.41,374.23,379.88,383.36,388.19,391.93,395.44,397.98,400.71,402.26,406.21,409.62,412.11,416.82,421.63,427.08,431.93,438.1,447.46,454.55,464.22,474.21,488.26,503.46,523.77,543.42,568.78,599.14,631.78,671.26,717.53,770.81,836.63,908.49,993.49,1090.42,1195.87,1308.49,1441.39,1600.67,1767.49,1942.37,2143.43,2345.58,2560.68,2771.98,3021.49,3256.17,3475.78,3710.13,3977.86,4219.42,4431.14,4676.39,4857.53,5077.84,5290.98,5492.21,5681.82,5880.61,6055.14,6253.23,6436.59,6614,6792.96,6994.38,7184.22,7352.46,7582.16,83.58,77.21,74.92,76.06,70.87,69.4,67.18,65.35,65.28,64.87,67.26,68.14,71.89,82.21,83.75,88.39,94.9,103.3,114.25,125.34,138.73,153.92,167.3,194.39,218.63,245.76,276.54,310.59,349.3,392.04,436.75,490.14,548.12,610.98,680.22,751.62,838.55,923.39,1011.67,1111.92,1209.86,1303.29,1407.46,1504.69,1609.16,1703.6,1788.74,1849.84,1925.17,1981.45,2033.79,2067.11,2074.64,2113.05,2119,2113.38,2083.46,2093.2,2051.91,2029.32,2014.54,1998.62,1986.23,1954.23,1952.65,1947.92,1950.97,1971.54,1993.37,2016.91,2066.87,2115.03,2179.9,6,7,3039.95,2520.56
401.69,405.24,411.65,415.38,422.89,426.11,432.53,436.5,442,446.26,450.26,453.14,456.26,458.02,462.51,466.4,469.23,474.59,480.08,486.28,491.8,498.82,509.48,517.55,528.57,539.95,555.94,573.25,596.37,618.74,647.62,682.19,719.35,764.31,816.98,877.66,952.6,1034.42,1131.21,1241.57,1361.63,1489.86,1641.19,1822.54,2012.48,2211.61,2440.54,2670.7,2915.62,3156.21,3440.31,3707.52,3957.57,4224.4,4529.24,4804.28,5045.35,5324.6,5530.85,5781.7,6024.38,6253.51,6469.4,6695.74,6894.47,7120.01,7328.79,7530.79,7734.55,7963.9,8180.05,8371.62,8633.15,95.16,87.91,85.31,86.6,80.69,79.02,76.49,74.4,74.33,73.86,76.58,77.58,81.85,93.6,95.36,100.64,108.05,117.61,130.09,142.71,157.96,175.26,190.49,221.33,248.93,279.82,314.87,353.64,397.72,446.38,497.29,558.07,624.1,695.67,774.51,855.8,954.79,1051.38,1151.9,1266.05,1377.56,1483.94,1602.56,1713.26,1832.21,1939.74,2036.68,2106.25,2192.02,2256.1,2315.7,2353.63,2362.21,2405.94,2412.72,2406.33,2372.26,2383.35,2336.33,2310.61,2293.78,2275.65,2261.55,2225.11,2223.31,2217.92,2221.4,2244.82,2269.67,2296.48,2353.37,2408.2,2482.06,6,8,3026.04,2581.51
384.22,387.63,393.75,397.32,404.51,407.58,413.73,417.52,422.79,426.85,430.68,433.44,436.42,438.11,442.41,446.12,448.83,453.96,459.2,465.14,470.42,477.14,487.33,495.05,505.59,516.47,531.77,548.33,570.44,591.84,619.46,652.53,688.08,731.08,781.46,839.5,911.19,989.45,1082.02,1187.59,1302.43,1425.08,1569.83,1743.3,1924.98,2115.46,2334.43,2554.59,2788.86,3018.99,3290.73,3546.33,3785.5,4040.73,4332.32,4595.4,4825.99,5093.1,5290.38,5530.32,5762.45,5981.61,6188.12,6404.62,6594.71,6810.45,7010.15,7203.36,7398.27,7617.64,7824.39,8007.63,8257.79,91.03,84.09,81.6,82.83,77.18,75.59,73.16,71.17,71.1,70.65,73.25,74.21,78.29,89.53,91.21,96.27,103.35,112.5,124.43,136.51,151.09,167.64,182.2,211.71,238.11,267.66,301.18,338.27,380.42,426.97,475.67,533.81,596.97,665.42,740.83,818.59,913.28,1005.67,1101.82,1211,1317.67,1419.42,1532.88,1638.77,1752.55,1855.41,1948.13,2014.67,2096.72,2158.01,2215.02,2251.3,2259.5,2301.34,2307.82,2301.7,2269.12,2279.73,2234.75,2210.15,2194.05,2176.71,2163.22,2128.37,2126.64,2121.49,2124.81,2147.22,2170.99,2196.64,2251.05,2303.5,2374.15,6,9,2876.78,2449.27
321.35,324.2,329.32,332.31,338.32,340.89,346.03,349.2,353.6,357.01,360.21,362.52,365.01,366.42,370.01,373.12,375.39,379.68,384.06,389.03,393.44,399.06,407.59,414.04,422.86,431.96,444.75,458.6,477.1,494.99,518.09,545.76,575.48,611.45,653.59,702.13,762.08,827.54,904.97,993.26,1089.31,1191.89,1312.95,1458.03,1609.99,1769.29,1952.44,2136.56,2332.5,2524.97,2752.25,2966.02,3166.05,3379.52,3623.39,3843.43,4036.28,4259.68,4424.68,4625.36,4819.51,5002.81,5175.52,5356.59,5515.58,5696.01,5863.04,6024.63,6187.65,6371.12,6544.04,6697.29,6906.52,76.13,70.33,68.25,69.28,64.55,63.22,61.19,59.52,59.47,59.09,61.27,62.07,65.48,74.88,76.29,80.51,86.44,94.09,104.07,114.17,126.37,140.21,152.39,177.07,199.15,223.86,251.89,282.91,318.17,357.11,397.84,446.46,499.28,556.53,619.6,684.64,763.83,841.1,921.52,1012.84,1102.05,1187.15,1282.05,1370.61,1465.77,1551.8,1629.35,1685,1753.62,1804.88,1852.56,1882.91,1889.77,1924.76,1930.18,1925.06,1897.81,1906.68,1869.07,1848.49,1835.02,1820.52,1809.24,1780.09,1778.65,1774.34,1777.12,1795.86,1815.74,1837.19,1882.7,1926.56,1985.65,6,10,2902.04,2352.35
324.84,327.72,332.9,335.92,341.99,344.59,349.79,353,357.45,360.89,364.12,366.46,368.97,370.4,374.04,377.18,379.47,383.8,388.24,393.26,397.72,403.4,412.02,418.54,427.45,436.65,449.59,463.59,482.28,500.37,523.72,551.69,581.74,618.1,660.69,709.76,770.37,836.53,914.8,1004.05,1101.15,1204.84,1327.22,1473.88,1627.49,1788.52,1973.66,2159.79,2357.85,2552.42,2782.16,2998.26,3200.47,3416.26,3662.78,3885.2,4080.16,4305.98,4472.78,4675.64,4871.89,5057.18,5231.78,5414.82,5575.53,5757.93,5926.76,6090.12,6254.9,6440.37,6615.17,6770.09,6981.59,76.96,71.1,68.99,70.03,65.26,63.91,61.86,60.17,60.11,59.73,61.93,62.74,66.19,75.7,77.12,81.39,87.38,95.11,105.2,115.41,127.74,141.73,154.05,178.99,201.31,226.29,254.63,285.99,321.63,360.99,402.16,451.31,504.71,562.58,626.34,692.08,772.13,850.25,931.54,1023.85,1114.03,1200.06,1295.98,1385.5,1481.7,1568.66,1647.06,1703.32,1772.68,1824.5,1872.7,1903.37,1910.31,1945.68,1951.16,1945.98,1918.44,1927.41,1889.38,1868.58,1854.97,1840.31,1828.9,1799.44,1797.98,1793.63,1796.43,1815.38,1835.48,1857.16,1903.16,1947.5,2007.23,6,11,3208.35,2634.49
317.86,320.67,325.74,328.7,334.64,337.18,342.27,345.4,349.76,353.13,356.29,358.58,361.04,362.44,365.99,369.07,371.31,375.55,379.89,384.8,389.17,394.72,403.16,409.54,418.26,427.26,439.92,453.62,471.91,489.61,512.46,539.82,569.23,604.8,646.48,694.5,753.8,818.54,895.13,982.46,1077.47,1178.93,1298.68,1442.18,1592.49,1750.06,1931.21,2113.34,2307.15,2497.52,2722.33,2933.78,3131.64,3342.79,3584.01,3801.65,3992.41,4213.38,4376.59,4575.09,4767.12,4948.43,5119.26,5298.37,5455.62,5634.1,5799.31,5959.15,6120.39,6301.87,6472.91,6624.5,6831.45,75.3,69.57,67.51,68.53,63.85,62.53,60.53,58.88,58.82,58.45,60.6,61.39,64.77,74.07,75.46,79.64,85.5,93.07,102.94,112.93,125,138.68,150.73,175.14,196.98,221.43,249.16,279.84,314.71,353.22,393.51,441.61,493.85,550.48,612.87,677.2,755.53,831.96,911.5,1001.83,1090.07,1174.25,1268.11,1355.71,1449.83,1534.93,1611.64,1666.69,1734.56,1785.26,1832.42,1862.44,1869.23,1903.83,1909.2,1904.14,1877.18,1885.96,1848.75,1828.4,1815.08,1800.74,1789.57,1760.74,1759.32,1755.05,1757.8,1776.34,1796,1817.22,1862.23,1905.62,1964.07,6,12,2944.49,2485.12
345.8,348.86,354.38,357.59,364.06,366.82,372.36,375.77,380.51,384.17,387.61,390.1,392.78,394.3,398.17,401.51,403.95,408.56,413.28,418.63,423.38,429.42,438.6,445.55,455.03,464.82,478.59,493.49,513.4,532.65,557.51,587.28,619.27,657.97,703.32,755.55,820.07,890.5,973.82,1068.83,1172.19,1282.58,1412.85,1568.97,1732.49,1903.91,2100.99,2299.13,2509.97,2717.09,2961.66,3191.69,3406.95,3636.66,3899.09,4135.86,4343.39,4583.79,4761.34,4977.29,5186.21,5383.45,5569.31,5764.16,5935.24,6129.41,6309.14,6483.03,6658.44,6855.88,7041.96,7206.87,7432.01,81.92,75.68,73.44,74.55,69.47,68.03,65.85,64.05,63.99,63.58,65.93,66.79,70.46,80.58,82.09,86.64,93.02,101.25,111.99,122.86,135.98,150.87,163.98,190.54,214.3,240.89,271.06,304.44,342.38,384.28,428.11,480.43,537.27,598.88,666.75,736.73,821.95,905.1,991.64,1089.9,1185.9,1277.48,1379.59,1474.89,1577.29,1669.87,1753.32,1813.21,1887.04,1942.21,1993.51,2026.17,2033.55,2071.2,2077.04,2071.53,2042.21,2051.75,2011.28,1989.14,1974.65,1959.04,1946.9,1915.53,1913.98,1909.34,1912.33,1932.5,1953.89,1976.97,2025.94,2073.15,2136.73,6,13,3005.27,2602.49
352.79,355.91,361.54,364.82,371.41,374.23,379.88,383.36,388.19,391.93,395.44,397.98,400.71,402.26,406.21,409.62,412.11,416.82,421.63,427.08,431.93,438.1,447.46,454.55,464.22,474.21,488.26,503.46,523.77,543.42,568.78,599.14,631.78,671.26,717.53,770.81,836.63,908.49,993.49,1090.42,1195.87,1308.49,1441.39,1600.67,1767.49,1942.37,2143.43,2345.58,2560.68,2771.98,3021.49,3256.17,3475.78,3710.13,3977.86,4219.42,4431.14,4676.39,4857.53,5077.84,5290.98,5492.21,5681.82,5880.61,6055.14,6253.23,6436.59,6614,6792.96,6994.38,7184.22,7352.46,7582.16,83.58,77.21,74.92,76.06,70.87,69.4,67.18,65.35,65.28,64.87,67.26,68.14,71.89,82.21,83.75,88.39,94.9,103.3,114.25,125.34,138.73,153.92,167.3,194.39,218.63,245.76,276.54,310.59,349.3,392.04,436.75,490.14,548.12,610.98,680.22,751.62,838.55,923.39,1011.67,1111.92,1209.86,1303.29,1407.46,1504.69,1609.16,1703.6,1788.74,1849.84,1925.17,1981.45,2033.79,2067.11,2074.64,2113.05,2119,2113.38,2083.46,2093.2,2051.91,2029.32,2014.54,1998.62,1986.23,1954.23,1952.65,1947.92,1950.97,1971.54,1993.37,2016.91,2066.87,2115.03,2179.9,6,14,3101.97,2548.06
363.27,366.48,372.28,375.65,382.44,385.35,391.16,394.75,399.72,403.57,407.19,409.8,412.62,414.21,418.27,421.79,424.35,429.2,434.16,439.77,444.76,451.11,460.75,468.05,478.01,488.3,502.76,518.42,539.33,559.56,585.67,616.94,650.55,691.2,738.84,793.71,861.48,935.48,1023,1122.81,1231.39,1347.35,1484.2,1648.21,1819.98,2000.07,2207.1,2415.25,2636.74,2854.31,3111.24,3352.89,3579.02,3820.33,4096.01,4344.74,4562.76,4815.29,5001.81,5228.67,5448.14,5655.34,5850.59,6055.28,6235,6438.97,6627.78,6810.45,6994.73,7202.13,7397.61,7570.85,7807.37,86.06,79.51,77.15,78.32,72.97,71.47,69.17,67.29,67.22,66.79,69.26,70.16,74.02,84.65,86.24,91.02,97.71,106.36,117.65,129.06,142.85,158.49,172.27,200.16,225.12,253.06,284.75,319.82,359.67,403.68,449.73,504.69,564.4,629.12,700.42,773.94,863.46,950.81,1041.72,1144.95,1245.79,1342,1449.27,1549.38,1656.95,1754.2,1841.87,1904.78,1982.35,2040.3,2094.2,2128.5,2136.26,2175.81,2181.94,2176.15,2145.35,2155.38,2112.86,2089.6,2074.38,2057.98,2045.22,2012.27,2010.64,2005.78,2008.91,2030.1,2052.57,2076.82,2128.26,2177.85,2244.65,6,15,3028.25,2449.22
269.28,273.59,281.82,284.32,287.93,291.12,294.29,297.34,300.69,304.09,306.21,309.39,311.44,312.31,314.7,317.65,320.06,322.67,326.46,330.75,333.61,338.01,344.86,350.68,357.09,365.82,375.42,384.78,398.79,413.86,433.03,453.88,476.32,504.82,537.76,574.71,621.68,672.63,731.77,802.41,874.62,968.93,1066.38,1181.7,1307.2,1447.02,1622.76,1775.25,1981.55,2170.03,2403.12,2608.77,2847.28,3076.76,3368.17,3595.9,3850.28,4091.68,4358.76,4628.13,4854.5,5113.02,5350.48,5568.33,5809.21,6020.33,6238.56,6430.87,6636.97,6847.31,7037.7,7244.79,7462.18,64.36,61.96,58.67,56.46,54.28,54.21,51.16,50.78,50.6,50.29,51.06,52.48,54.88,60.4,64.25,68.31,73.29,79.29,87.04,95.54,106.01,117.77,132.24,149.12,167,187.85,211.41,237.66,268.02,301.78,337.18,379.23,426.05,476.99,531.83,594.74,662.95,734.72,812.46,898.59,986.87,1083.31,1181.27,1278.32,1383.31,1486.05,1607.67,1686.51,1804.83,1892.82,1982.49,2060.74,2129.02,2170.68,2245.04,2259.96,2285.26,2292.47,2289.17,2291.21,2264.93,2253.73,2240.01,2218.09,2184.56,2170.08,2149.42,2133.54,2129.18,2140.59,2121.87,2152.63,2150.71,7,1,2961.453641,2547.56
